,Property name,Order ID,Sale number,Order time,Source,Dispatch type,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Net sales,Tax on net sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
741,20 - Chocoberry - Cafe Cardiff,b6be1fc9-0020-4bd0-93bb-34d5696c7ca9,249,2026-04-18 00:12:26,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
742,20 - Chocoberry - Cafe Cardiff,14f7be76-fdbe-4873-b61c-d83e331741b2,248,2026-04-18 00:11:48,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,20.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,0.00,20.50,0.00
743,20 - Chocoberry - Cafe Cardiff,e368a1d9-5b71-466e-abd2-c37e808499d7,247,2026-04-18 00:08:31,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,27.51,5.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,33.00,0.00
744,20 - Chocoberry - Cafe Cardiff,33478923-2f7b-4ddc-8136-cd30c8c12a67,246,2026-04-18 00:05:25,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
745,20 - Chocoberry - Cafe Cardiff,646de4fc-e7ba-42c5-b5c5-0c3fec39f816,245,2026-04-18 00:01:28,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,16.66,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00
746,20 - Chocoberry - Cafe Cardiff,ubereats.A9F6A.urbanpiper.1130882405,A9F6A,2026-04-17 23:59:12,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,35.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.30,0.00,35.30,0.00
747,20 - Chocoberry - Cafe Cardiff,72f8269c-d1b0-4e9f-a6ca-bbbe5c0215ec,244,2026-04-17 23:57:39,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,15.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,0.00,15.50,0.00
748,20 - Chocoberry - Cafe Cardiff,d2f324c8-ae05-4170-ad5a-b5d948829143,243,2026-04-17 23:52:38,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,13.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,13.50,0.00
749,20 - Chocoberry - Cafe Cardiff,36e801ca-02a5-4536-bdd2-08426f1d28bd,242,2026-04-17 23:51:57,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,16.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,17.00,0.00
750,20 - Chocoberry - Cafe Cardiff,deliveroo.1017.urbanpiper.1130881281,1017,2026-04-17 23:50:38,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,16.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.70,0.00,16.70,0.00
751,20 - Chocoberry - Cafe Cardiff,ubereats.2B35D.urbanpiper.1130881102,2B35D,2026-04-17 23:49:21,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,30.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.01,0.00,30.01,-3.29
752,20 - Chocoberry - Cafe Cardiff,dca8081e-2f20-4c1c-8fd5-93e3ea6ef814,241,2026-04-17 23:41:28,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,6.50,0.00
753,20 - Chocoberry - Cafe Cardiff,2f49c074-8f29-455d-9fa3-f691622055a3,240,2026-04-17 23:41:15,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,16.67,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,0.00,18.50,0.00
754,20 - Chocoberry - Cafe Cardiff,50cef13f-3166-41d5-ae33-b6cd0f12b109,239,2026-04-17 23:38:04,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00
755,20 - Chocoberry - Cafe Cardiff,ubereats.433A7.urbanpiper.1130879557,433A7,2026-04-17 23:37:56,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,20.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.70,0.00,20.70,0.00
756,20 - Chocoberry - Cafe Cardiff,46f9a146-425c-4dc8-8aba-2a347069c890,237,2026-04-17 23:34:51,In store,Collection,Chocoberry Cardiff,POS,Credit,No,,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
757,20 - Chocoberry - Cafe Cardiff,27fb951a-3698-433e-8b6c-1f976c0ec601,238,2026-04-17 23:32:21,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,18.00,0.00
758,20 - Chocoberry - Cafe Cardiff,deliveroo.8013.urbanpiper.1130877355,8013,2026-04-17 23:22:39,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,12.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.40,0.00,14.40,0.00
759,20 - Chocoberry - Cafe Cardiff,9dc74db7-197f-4b96-aa5e-276453b86ebd,236,2026-04-17 23:17:45,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
760,20 - Chocoberry - Cafe Cardiff,d7166856-5255-4504-90b9-40575ff326eb,235,2026-04-17 23:17:01,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
761,20 - Chocoberry - Cafe Cardiff,9ffe6c9f-f6e2-48de-8449-e7caf7cfd951,234,2026-04-17 23:16:41,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
762,20 - Chocoberry - Cafe Cardiff,ubereats.CA011.urbanpiper.1130876304,CA011,2026-04-17 23:16:24,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.60,0.00,9.60,0.00
763,20 - Chocoberry - Cafe Cardiff,0ea4ed14-2c2b-4446-8140-1cf626616d44,233,2026-04-17 23:14:01,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
764,20 - Chocoberry - Cafe Cardiff,ubereats.F534A.urbanpiper.1130875905,F534A,2026-04-17 23:13:51,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,14.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,0.00,14.21,-1.29
765,20 - Chocoberry - Cafe Cardiff,f2019c93-6060-416b-b8ad-817850fa7184,232,2026-04-17 23:12:47,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,32.33,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.75,0.00,33.75,0.00
766,20 - Chocoberry - Cafe Cardiff,ubereats.C7D3F.urbanpiper.1130875607,C7D3F,2026-04-17 23:11:57,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,31.90,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.30,0.00,33.30,0.00
767,20 - Chocoberry - Cafe Cardiff,ac811967-96a5-43e8-9539-36f79cbc58e9,231,2026-04-17 23:05:11,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,0.00,5.10,-0.90
768,20 - Chocoberry - Cafe Cardiff,f745ebbd-60b7-41e5-8367-0ac7a43be856,230,2026-04-17 23:01:00,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,13.34,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.50,0.00,14.50,0.00
769,20 - Chocoberry - Cafe Cardiff,ubereats.81639.urbanpiper.1130873665,81639,2026-04-17 23:00:45,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,13.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.80,0.00,13.80,0.00
770,20 - Chocoberry - Cafe Cardiff,ee75d12d-8947-4da8-b049-a6266150eee3,229,2026-04-17 23:00:32,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
771,20 - Chocoberry - Cafe Cardiff,256b3d53-4f88-457e-a7df-cba2d09c19c8,228,2026-04-17 22:58:28,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
772,20 - Chocoberry - Cafe Cardiff,7c66e548-5df9-4ddc-aab9-e7e6dc0f234a,227,2026-04-17 22:57:13,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,0.00
773,20 - Chocoberry - Cafe Cardiff,46679483-26a0-4d76-aa3b-087d0826b95d,226,2026-04-17 22:56:18,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
774,20 - Chocoberry - Cafe Cardiff,a2bdfd3d-cb8e-49e7-a020-ad7844d6624a,225,2026-04-17 22:51:08,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,0.00,9.50,0.00
775,20 - Chocoberry - Cafe Cardiff,23e31929-039c-4f42-a905-995a65352aeb,224,2026-04-17 22:50:50,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,8.50,0.00
776,20 - Chocoberry - Cafe Cardiff,27d92ae9-97d9-406b-a63a-09080f301e0b,223,2026-04-17 22:50:35,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
777,20 - Chocoberry - Cafe Cardiff,1937ec07-aa33-4947-b0f7-06738355b923,222,2026-04-17 22:50:10,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
778,20 - Chocoberry - Cafe Cardiff,0f96a110-c414-4ad0-9106-3707ce69dc36,221,2026-04-17 22:49:59,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,0.00,9.50,0.00
779,20 - Chocoberry - Cafe Cardiff,3c5d16d0-a36e-436b-884d-054ab28a6903,217,2026-04-17 22:49:02,In store,Collection,Chocoberry Cardiff,POS,Credit,No,,13.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,13.50,0.00
780,20 - Chocoberry - Cafe Cardiff,289e1381-2b8c-4060-86eb-df38206bbddf,220,2026-04-17 22:47:45,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
781,20 - Chocoberry - Cafe Cardiff,0258faaa-6b1f-421f-a612-145278802450,219,2026-04-17 22:46:12,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,0.00,15.50,0.00
782,20 - Chocoberry - Cafe Cardiff,99612468-1074-4ee8-a507-21c0e5ba4b1d,218,2026-04-17 22:41:34,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,4.16,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00
783,20 - Chocoberry - Cafe Cardiff,ubereats.27B47.urbanpiper.1130869390,27B47,2026-04-17 22:37:08,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,30.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.35,0.00,30.35,0.00
784,20 - Chocoberry - Cafe Cardiff,242f18a9-8c81-4b17-8986-c9b66a7a133a,216,2026-04-17 22:34:22,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,2.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00
785,20 - Chocoberry - Cafe Cardiff,f013a871-dc82-4888-af39-b6359e60ca59,215,2026-04-17 22:33:31,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,8.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00
786,20 - Chocoberry - Cafe Cardiff,deliveroo.9962.urbanpiper.1130868560,9962,2026-04-17 22:33:03,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,13.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,0.00,13.20,0.00
787,20 - Chocoberry - Cafe Cardiff,7bce3e77-9aae-43fe-a668-3168c0da364c,214,2026-04-17 22:25:54,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,35.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.75,0.00,35.75,0.00
788,20 - Chocoberry - Cafe Cardiff,ubereats.2AA35.urbanpiper.1130866567,2AA35,2026-04-17 22:23:27,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,10.60,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,0.00,11.40,0.00
789,20 - Chocoberry - Cafe Cardiff,ubereats.009DB.urbanpiper.1130866329,009DB,2026-04-17 22:22:26,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,43.80,5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.20,0.00,49.20,0.00
790,20 - Chocoberry - Cafe Cardiff,0e5c8c98-dca2-4742-a42a-e06b27fa4b6a,213,2026-04-17 22:21:16,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,16.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.50,0.00,16.50,0.00
791,20 - Chocoberry - Cafe Cardiff,e76111cd-c556-48c6-9f59-2f1d97b6f142,212,2026-04-17 22:20:40,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,18.00,0.00
792,20 - Chocoberry - Cafe Cardiff,3f0e91bd-901e-405c-a050-503bd94d7c9c,211,2026-04-17 22:19:42,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
793,20 - Chocoberry - Cafe Cardiff,976209c2-2003-40c3-9898-2fece748a392,210,2026-04-17 22:19:12,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
794,20 - Chocoberry - Cafe Cardiff,deliveroo.9798.urbanpiper.1130865105,9798,2026-04-17 22:16:55,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,26.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.90,0.00,26.90,0.00
795,20 - Chocoberry - Cafe Cardiff,648ad3cd-63b9-45fa-821d-b0f8df9d86aa,209,2026-04-17 22:15:33,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
796,20 - Chocoberry - Cafe Cardiff,b3d61bab-83da-414d-996d-1ac2f55634e5,208,2026-04-17 22:15:13,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,6.50,0.00
797,20 - Chocoberry - Cafe Cardiff,42a06bc2-10c9-4599-916c-9de295426288,207,2026-04-17 22:14:59,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,6.50,0.00
798,20 - Chocoberry - Cafe Cardiff,a5342cfb-f068-41a9-8aef-40ae78dcaa39,206,2026-04-17 22:14:41,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,6.50,0.00
799,20 - Chocoberry - Cafe Cardiff,deliveroo.7246.urbanpiper.1130864448,7246,2026-04-17 22:13:55,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,20.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.10,0.00,20.10,0.00
800,20 - Chocoberry - Cafe Cardiff,ubereats.4AACB.urbanpiper.1130864080,4AACB,2026-04-17 22:12:13,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,35.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.31,0.00,35.31,-2.79
801,20 - Chocoberry - Cafe Cardiff,ubereats.2BF9C.urbanpiper.1130864005,2BF9C,2026-04-17 22:11:54,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
802,20 - Chocoberry - Cafe Cardiff,ubereats.CF593.urbanpiper.1130863630,CF593,2026-04-17 22:10:16,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,34.13,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.25,0.00,34.25,-7.00
803,20 - Chocoberry - Cafe Cardiff,c443c9a2-8676-452c-bba8-00a65c7faf63,205,2026-04-17 22:10:06,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,0.00,10.50,0.00
804,20 - Chocoberry - Cafe Cardiff,c4ae839c-17ed-45c4-9b24-d884c6a9abee,204,2026-04-17 22:08:30,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00
805,20 - Chocoberry - Cafe Cardiff,3392b71c-f7ee-4c81-8d4f-8b77401cf71c,203,2026-04-17 22:07:20,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,21.58,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,23.00,0.00
806,20 - Chocoberry - Cafe Cardiff,6080f40b-5d40-4290-a590-c3dfb7d24cc9,202,2026-04-17 22:06:05,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00
807,20 - Chocoberry - Cafe Cardiff,ubereats.7FDF3.urbanpiper.1130862200,7FDF3,2026-04-17 22:04:04,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.51,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.81,0.00,13.81,-1.79
808,20 - Chocoberry - Cafe Cardiff,deliveroo.9252.urbanpiper.1130861848,9252,2026-04-17 22:02:30,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,14.88,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.80,0.00,16.80,-4.20
809,20 - Chocoberry - Cafe Cardiff,62ef8480-ff1e-4d0d-af1e-72fe347cc18d,201,2026-04-17 22:02:26,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
810,20 - Chocoberry - Cafe Cardiff,9b69eec4-9aad-4d40-b911-9a80840ed2ca,200,2026-04-17 22:01:23,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,0.00
811,20 - Chocoberry - Cafe Cardiff,9c6f8640-ca54-4273-a8ab-280c365db647,199,2026-04-17 22:01:06,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,14.00,0.00
812,20 - Chocoberry - Cafe Cardiff,ubereats.FE807.urbanpiper.1130861090,FE807,2026-04-17 21:59:16,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,41.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.04,0.00,41.04,0.00
813,20 - Chocoberry - Cafe Cardiff,2d39acbf-c773-4989-a537-7ffe244de77a,198,2026-04-17 21:54:43,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00
814,20 - Chocoberry - Cafe Cardiff,cc0f8516-e85d-4b94-aaec-81d0c2448c6d,197,2026-04-17 21:53:50,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,32.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.50,0.00,32.50,0.00
815,20 - Chocoberry - Cafe Cardiff,84a32332-07b7-4a32-9cbe-ab90e8c23ec1,196,2026-04-17 21:51:30,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,5.50,0.00
816,20 - Chocoberry - Cafe Cardiff,92e66bd2-d0f2-4c76-a511-fc4981790cdd,195,2026-04-17 21:44:16,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,16.29,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.95,0.00,16.95,0.00
817,20 - Chocoberry - Cafe Cardiff,ubereats.71D85.urbanpiper.1130856817,71D85,2026-04-17 21:42:03,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,28.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.70,0.00,28.70,0.00
818,20 - Chocoberry - Cafe Cardiff,bf478846-9bfd-4e56-b476-6e421b748fb1,194,2026-04-17 21:39:31,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00
819,20 - Chocoberry - Cafe Cardiff,1c72343c-6ba5-4125-b661-e95ea7601556,193,2026-04-17 21:39:07,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,30.00,0.00
820,20 - Chocoberry - Cafe Cardiff,ca4728ee-9f02-49dd-871f-660a18475785,192,2026-04-17 21:36:20,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,18.42,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,0.00,20.50,0.00
821,20 - Chocoberry - Cafe Cardiff,ubereats.AF36E.urbanpiper.1130853097,AF36E,2026-04-17 21:28:12,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.20,0.00,19.20,0.00
822,20 - Chocoberry - Cafe Cardiff,98417dbd-ff97-4509-85fa-01b0feae0f0d,191,2026-04-17 21:26:07,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,10.91,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
823,20 - Chocoberry - Cafe Cardiff,97f3edd5-735b-4a5a-980f-b93d201e1861,190,2026-04-17 21:24:38,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.16,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,17.00,0.00
824,20 - Chocoberry - Cafe Cardiff,ubereats.70BAB.urbanpiper.1130851770,70BAB,2026-04-17 21:23:44,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,28.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.80,0.00,28.80,0.00
825,20 - Chocoberry - Cafe Cardiff,2d673e57-927d-40b6-ad0f-d1e9cfb1ade6,189,2026-04-17 21:21:00,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
826,20 - Chocoberry - Cafe Cardiff,5934f983-9713-454b-bafa-781ab95349c6,188,2026-04-17 21:20:11,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,10.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50,0.00,10.50,0.00
827,20 - Chocoberry - Cafe Cardiff,30def4dd-13f9-460c-8263-cefd5d3ee189,187,2026-04-17 21:18:22,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,2.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00
828,20 - Chocoberry - Cafe Cardiff,12f6d03a-8127-473d-82f5-d9109a1a88e4,186,2026-04-17 21:18:05,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
829,20 - Chocoberry - Cafe Cardiff,27751da7-d714-45ff-9197-ae51bf348a2e,185,2026-04-17 21:17:14,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,17.91,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,18.00,0.00
830,20 - Chocoberry - Cafe Cardiff,f5ab3bd9-a95e-472c-bb20-950c130edc1f,184,2026-04-17 21:16:16,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
831,20 - Chocoberry - Cafe Cardiff,d51de799-6d7f-4342-8e1c-82803ec4e61f,183,2026-04-17 21:14:50,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,13.29,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.95,0.00,13.95,0.00
832,20 - Chocoberry - Cafe Cardiff,659fc0c7-29cd-4680-aae8-4e8736674a7f,180,2026-04-17 21:09:46,In store,Collection,Chocoberry Cardiff,POS,Credit,No,,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00
