,Property name,Order ID,Sale number,Order time,Source,Dispatch type,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Net sales,Tax on net sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
3150,20 - Chocoberry - Cafe Cardiff,e8a92509-5b91-4b79-b0f3-5256b1af2fcc,217,2026-03-15 20:16:33,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,13.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,13.50,0.00
3151,20 - Chocoberry - Cafe Cardiff,ubereats.7BAD2.urbanpiper.1103277927,7BAD2,2026-03-15 20:14:22,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.31,0.00,12.31,-3.29
3152,20 - Chocoberry - Cafe Cardiff,ubereats.BA414.urbanpiper.1103277788,BA414,2026-03-15 20:13:56,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.60,0.00,9.60,0.00
3153,20 - Chocoberry - Cafe Cardiff,0dbe9310-424d-439f-ba70-68ede85a35e7,216,2026-03-15 20:13:05,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,25.99,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.50,0.00,26.50,0.00
3154,20 - Chocoberry - Cafe Cardiff,56b1f8ee-bbf8-4a75-8024-3d4611d7a7de,215,2026-03-15 20:11:36,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,28.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,29.00,0.00
3155,20 - Chocoberry - Cafe Cardiff,6e149371-3266-47bc-a9c3-6373440d798c,214,2026-03-15 20:07:53,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,13.00,0.00
3156,20 - Chocoberry - Cafe Cardiff,bb0e2a1f-069e-4264-b305-b094d9da294b,213,2026-03-15 20:07:32,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,11.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,0.00,11.50,0.00
3157,20 - Chocoberry - Cafe Cardiff,6db7fed4-34c4-423c-bdd8-14797f5de83d,212,2026-03-15 20:06:51,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
3158,20 - Chocoberry - Cafe Cardiff,29def343-daa4-4a5d-b3a5-32f3f19da409,211,2026-03-15 20:06:26,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,9.33,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,0.00,9.50,0.00
3159,20 - Chocoberry - Cafe Cardiff,8e293989-f4a4-4cef-adb0-b2d7c82413a6,210,2026-03-15 20:03:27,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
3160,20 - Chocoberry - Cafe Cardiff,79dc2dee-8107-4a40-9765-5a1d58263035,209,2026-03-15 19:59:54,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
3161,20 - Chocoberry - Cafe Cardiff,ubereats.D7C6F.urbanpiper.1103272306,D7C6F,2026-03-15 19:59:50,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,25.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.70,0.00,25.70,0.00
3162,20 - Chocoberry - Cafe Cardiff,51ad6e84-b39f-4438-86fc-69f5fd6fb855,208,2026-03-15 19:58:09,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,16.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.50,0.00,16.50,0.00
3163,20 - Chocoberry - Cafe Cardiff,2cf0d016-1881-48ae-9970-566574cc6dfc,207,2026-03-15 19:53:35,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
3164,20 - Chocoberry - Cafe Cardiff,flipdish.180502363,180502363,2026-03-15 19:50:22,Flipdish,Collection,Chocoberry Cardiff,Web,Paid online,Yes,,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,18.00,-4.50
3165,20 - Chocoberry - Cafe Cardiff,06687e99-126f-4f11-bbc5-8e54e3048e25,206,2026-03-15 19:48:46,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
3166,20 - Chocoberry - Cafe Cardiff,acdb5ac3-eacb-4453-8611-49608eb57a46,205,2026-03-15 19:47:49,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,34.08,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,35.00,0.00
3167,20 - Chocoberry - Cafe Cardiff,ubereats.FF110.urbanpiper.1103266360,FF110,2026-03-15 19:44:36,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00
3168,20 - Chocoberry - Cafe Cardiff,e7ce9fb4-0351-45e8-9ede-d77f9cd55bd1,197,2026-03-15 19:44:07,In store,Collection,Chocoberry Cardiff,POS,Cash,No,,30.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,31.00,0.00
3169,20 - Chocoberry - Cafe Cardiff,deliveroo.4293.urbanpiper.1103266013,4293,2026-03-15 19:43:49,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,40.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.80,0.00,40.80,0.00
3170,20 - Chocoberry - Cafe Cardiff,deliveroo.3450.urbanpiper.1103265793,3450,2026-03-15 19:43:18,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,21.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.60,0.00,21.60,0.00
3171,20 - Chocoberry - Cafe Cardiff,841d9522-b40c-4b6f-90fc-11477823dcf9,196,2026-03-15 19:41:58,In store,Collection,Chocoberry Cardiff,POS,Credit,No,,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00
3172,20 - Chocoberry - Cafe Cardiff,c1544052-27a5-4637-a6d7-a5b69a05fb0e,204,2026-03-15 19:41:32,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,19.16,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.50,0.00,19.50,0.00
3173,20 - Chocoberry - Cafe Cardiff,bf9de806-bca5-4778-9603-c6d20c7cf5e7,203,2026-03-15 19:38:40,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,11.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.95,0.00,11.95,0.00
3174,20 - Chocoberry - Cafe Cardiff,a8f4dc3b-5185-469a-a16c-1bf933784666,202,2026-03-15 19:38:13,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00
3175,20 - Chocoberry - Cafe Cardiff,3f95b03d-6634-430e-950b-01c3164e963a,201,2026-03-15 19:36:50,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,33.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.50,0.00,33.50,0.00
3176,20 - Chocoberry - Cafe Cardiff,11655eb8-c4be-4f54-83e6-191c61e0ae6e,200,2026-03-15 19:35:50,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,19.00,0.00
3177,20 - Chocoberry - Cafe Cardiff,95bc254c-2291-4e9e-b205-56f77ffafb51,199,2026-03-15 19:34:12,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,23.08,2.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.50,0.00,25.50,0.00
3178,20 - Chocoberry - Cafe Cardiff,deliveroo.0849.urbanpiper.1103261271,0849,2026-03-15 19:32:44,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,28.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.80,0.00,28.80,0.00
3179,20 - Chocoberry - Cafe Cardiff,a693013a-0e22-4e32-8eb0-294da00fae6e,198,2026-03-15 19:29:40,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.08,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.50,0.00,16.50,0.00
3180,20 - Chocoberry - Cafe Cardiff,8a4ed53b-4336-4795-8e4c-cc1c0772cba2,195,2026-03-15 19:22:01,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00
3181,20 - Chocoberry - Cafe Cardiff,49b486bb-b144-411f-bdad-d3af3cc6b564,194,2026-03-15 19:19:11,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00
3182,20 - Chocoberry - Cafe Cardiff,7d5219f0-59c8-4fd5-ac1c-b04b230a6640,187,2026-03-15 19:18:29,In store,Collection,Chocoberry Cardiff,POS,Credit,No,,8.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.75,0.00,8.75,0.00
3183,20 - Chocoberry - Cafe Cardiff,a6e52840-dc20-47bf-9da8-ef7379a95011,193,2026-03-15 19:17:34,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,14.33,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.75,0.00,15.75,0.00
3184,20 - Chocoberry - Cafe Cardiff,746f5642-2d39-4618-9660-34f8888a0e83,192,2026-03-15 19:16:00,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,42.24,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.50,0.00,46.50,0.00
3185,20 - Chocoberry - Cafe Cardiff,ubereats.05242.urbanpiper.1103251431,05242,2026-03-15 19:13:09,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.20,0.00,19.20,0.00
3186,20 - Chocoberry - Cafe Cardiff,0d5a6e3b-b572-4d62-8292-afe3ea325d3f,191,2026-03-15 19:12:54,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
3187,20 - Chocoberry - Cafe Cardiff,deliveroo.6183.urbanpiper.1103249449,6183,2026-03-15 19:09:34,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,0.00,11.40,0.00
3188,20 - Chocoberry - Cafe Cardiff,deliveroo.1020.urbanpiper.1103248597,1020,2026-03-15 19:08:07,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,13.00,0.00
3189,20 - Chocoberry - Cafe Cardiff,ubereats.9B81A.urbanpiper.1103248550,9B81A,2026-03-15 19:08:02,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,0.00,11.10,0.00
3190,20 - Chocoberry - Cafe Cardiff,5d84a66c-8c59-4a78-a3ee-0611c3872cde,190,2026-03-15 19:07:39,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
3191,20 - Chocoberry - Cafe Cardiff,ubereats.CD18B.urbanpiper.1103248149,CD18B,2026-03-15 19:07:20,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,21.00,0.00
3192,20 - Chocoberry - Cafe Cardiff,b465882d-cf6e-40a3-8e99-00360021a934,189,2026-03-15 19:06:09,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,6.00,0.00
3193,20 - Chocoberry - Cafe Cardiff,0e40537c-8e37-471a-a251-0a4eada4ad94,188,2026-03-15 19:05:43,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,5.50,0.00
3194,20 - Chocoberry - Cafe Cardiff,deliveroo.4376.urbanpiper.1103246871,4376,2026-03-15 19:05:04,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,26.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.70,0.00,26.70,0.00
3195,20 - Chocoberry - Cafe Cardiff,ubereats.3ECF2.urbanpiper.1103246510,3ECF2,2026-03-15 19:04:17,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12.40,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.10,0.00,14.10,0.00
3196,20 - Chocoberry - Cafe Cardiff,cecc8803-b804-458c-9382-edf1e8186659,186,2026-03-15 19:02:32,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,33.78,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.75,0.00,37.75,0.00
3197,20 - Chocoberry - Cafe Cardiff,justeats.pifgvi5pruohcqfizrhnpg,812240608,2026-03-15 18:59:51,Just Eat,Delivery,Chocoberry Cardiff - JustEat,Just Eat,Paid online,No,,8.50,1.70,0.00,1.29,1.12,0.00,0.00,0.00,2.41,12.61,0.00,12.61,0.00
3198,20 - Chocoberry - Cafe Cardiff,deliveroo.8339.urbanpiper.1103243615,8339,2026-03-15 18:59:07,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,25.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.70,0.00,25.70,0.00
3199,20 - Chocoberry - Cafe Cardiff,bcc61e78-1b11-41cd-accc-bc9f1ba68dd7,185,2026-03-15 18:57:08,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,8.58,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00
3200,20 - Chocoberry - Cafe Cardiff,cde9d103-5c70-4573-870c-cd584f052cd7,184,2026-03-15 18:56:24,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00
3201,20 - Chocoberry - Cafe Cardiff,2ba30a55-71f2-486b-b351-c1fdf084b969,183,2026-03-15 18:49:07,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,18.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.25,0.00,18.25,0.00
3202,20 - Chocoberry - Cafe Cardiff,ubereats.8D1FE.urbanpiper.1103236902,8D1FE,2026-03-15 18:47:28,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,21.10,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.80,0.00,22.80,0.00
3203,20 - Chocoberry - Cafe Cardiff,deliveroo.7648.urbanpiper.1103234231,7648,2026-03-15 18:42:32,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,17.28,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.20,0.00,19.20,-4.80
3204,20 - Chocoberry - Cafe Cardiff,deliveroo.1960.urbanpiper.1103231995,1960,2026-03-15 18:38:46,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,0.00,11.40,0.00
3205,20 - Chocoberry - Cafe Cardiff,a781f8e9-89a7-4790-93f4-e05c0149fcd9,182,2026-03-15 18:38:32,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,0.00,5.50,0.00
3206,20 - Chocoberry - Cafe Cardiff,b86b2e51-4fa6-4f48-b59c-f3acf2e7c9d0,181,2026-03-15 18:38:18,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,15.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.75,0.00,15.75,0.00
3207,20 - Chocoberry - Cafe Cardiff,996b772f-f5ff-49b8-af81-20a773ccaeaf,180,2026-03-15 18:37:48,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,19.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.75,0.00,19.75,0.00
3208,20 - Chocoberry - Cafe Cardiff,f331435f-1918-48b3-8d7b-c9cbd5750e16,179,2026-03-15 18:34:00,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
3209,20 - Chocoberry - Cafe Cardiff,deliveroo.7504.urbanpiper.1103224567,7504,2026-03-15 18:26:11,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,12.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.90,0.00,12.90,0.00
3210,20 - Chocoberry - Cafe Cardiff,deliveroo.8713.urbanpiper.1103214977,8713,2026-03-15 18:11:49,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
3211,20 - Chocoberry - Cafe Cardiff,7be2a895-8697-4a8c-8776-b0e9b78a95f9,178,2026-03-15 18:08:37,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,16.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,17.00,0.00
3212,20 - Chocoberry - Cafe Cardiff,67d74776-217c-4cd1-a99c-39d797918efb,177,2026-03-15 18:01:50,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00
3213,20 - Chocoberry - Cafe Cardiff,deliveroo.0014.urbanpiper.1103207246,0014,2026-03-15 18:00:55,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,10.40,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.48,0.00,12.48,-3.12
3214,20 - Chocoberry - Cafe Cardiff,ubereats.30A39.urbanpiper.1103204330,30A39,2026-03-15 17:56:54,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.41,0.00,15.41,-3.79
3215,20 - Chocoberry - Cafe Cardiff,4e4b3798-e38f-4e42-878d-a22a1c7353dd,174,2026-03-15 17:53:40,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,11.42,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00
3216,20 - Chocoberry - Cafe Cardiff,ubereats.FFD2D.urbanpiper.1103197323,FFD2D,2026-03-15 17:47:59,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,14.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.11,0.00,14.11,-6.29
3217,20 - Chocoberry - Cafe Cardiff,12ecbb4f-5656-49aa-8860-c75379de9f8b,176,2026-03-15 17:44:41,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,22.33,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.50,0.00,22.50,0.00
3218,20 - Chocoberry - Cafe Cardiff,46c9d371-7bee-41e2-8efe-111e270b1fd3,175,2026-03-15 17:34:55,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,22.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.75,0.00,22.75,0.00
3219,20 - Chocoberry - Cafe Cardiff,deliveroo.5341.urbanpiper.1103185697,5341,2026-03-15 17:33:25,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,15.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.60,0.00,15.60,0.00
3220,20 - Chocoberry - Cafe Cardiff,eb53da27-7300-4af6-98bf-ee5a9a47104b,169,2026-03-15 17:33:21,In store,Collection,Chocoberry Cardiff,POS,Credit,No,,50.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.50,0.00,50.50,0.00
3221,20 - Chocoberry - Cafe Cardiff,ubereats.5EBE6.urbanpiper.1103184996,5EBE6,2026-03-15 17:32:34,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,27.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.80,0.00,27.80,0.00
3222,20 - Chocoberry - Cafe Cardiff,79ac8ac8-e3d7-4e0a-8992-2346c0bf7cdf,173,2026-03-15 17:26:37,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,17.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.50,0.00,17.50,0.00
3223,20 - Chocoberry - Cafe Cardiff,a2eb83f7-4e66-4b29-8355-2eb19cffc1f8,172,2026-03-15 17:25:40,In store,Dine In,Chocoberry Cardiff,POS,Cash,No,,30.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.75,0.00,30.75,0.00
3224,20 - Chocoberry - Cafe Cardiff,c948687c-9627-4283-9e93-bcec9c9015ca,171,2026-03-15 17:22:39,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.50,0.00,15.50,0.00
3225,20 - Chocoberry - Cafe Cardiff,ubereats.8DB73.urbanpiper.1103171646,8DB73,2026-03-15 17:17:33,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,49.60,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,51.00,0.00
3226,20 - Chocoberry - Cafe Cardiff,6f67c0a5-d0a1-4bcf-b212-c4a553a8de85,170,2026-03-15 17:13:46,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.00,7.50,0.00
3227,20 - Chocoberry - Cafe Cardiff,49d625cf-d7cf-4f74-a204-19ca486483e8,168,2026-03-15 17:07:33,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,8.00,0.00
3228,20 - Chocoberry - Cafe Cardiff,28911e07-489d-4243-8713-40c0238f30e8,167,2026-03-15 17:06:47,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,16.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.95,0.00,17.95,0.00
3229,20 - Chocoberry - Cafe Cardiff,45004af3-8843-4bad-b191-cee3db90cbd2,166,2026-03-15 17:03:49,In store,Take Away,Chocoberry Cardiff,POS,Cash,No,,18.08,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00
3230,20 - Chocoberry - Cafe Cardiff,6d64b77b-17fa-4650-9365-dc499dc295a6,165,2026-03-15 16:45:53,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.62,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.75,0.00,15.75,0.00
3231,20 - Chocoberry - Cafe Cardiff,f1afb81f-c218-4c64-bdaa-9a7ea05332bf,164,2026-03-15 16:45:22,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,16.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.50,0.00,16.50,0.00
3232,20 - Chocoberry - Cafe Cardiff,2cc85bc2-fce4-460f-a332-f1b857aa15a0,163,2026-03-15 16:44:57,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,15.62,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.75,0.00,15.75,0.00
3233,20 - Chocoberry - Cafe Cardiff,9f89690f-7f64-4d6e-a196-d73df17b563d,162,2026-03-15 16:36:38,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,30.00,0.00
3234,20 - Chocoberry - Cafe Cardiff,6edf27ba-d079-4819-8d30-8703d7eabdca,161,2026-03-15 16:18:13,In store,Take Away,Chocoberry Cardiff,POS,Credit,No,,22.17,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.50,0.00,25.50,0.00
3235,20 - Chocoberry - Cafe Cardiff,2049c651-944d-4023-92f9-14fb13f5308c,160,2026-03-15 16:11:07,In store,Dine In,Chocoberry Cardiff,POS,Credit,No,,19.12,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.75,0.00,19.75,0.00
3236,20 - Chocoberry - Cafe Cardiff,deliveroo.0661.urbanpiper.1103061666,0661,2026-03-15 15:40:55,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,0.00,8.40,0.00
3237,20 - Chocoberry - Cafe Cardiff,ubereats.AEAB0.urbanpiper.1103056101,AEAB0,2026-03-15 15:36:53,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,22.90,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.60,0.00,24.60,0.00
3238,20 - Chocoberry - Cafe Cardiff,ubereats.E1C69.urbanpiper.1102405075,E1C69,2026-03-15 02:59:01,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,13.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.31,0.00,13.31,-2.29
3239,20 - Chocoberry - Cafe Cardiff,ubereats.56F7D.urbanpiper.1102399776,56F7D,2026-03-15 02:23:43,Uber Eats,Delivery,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.43,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.31,0.00,18.31,-3.29
3240,20 - Chocoberry - Cafe Cardiff,deliveroo.7025.urbanpiper.1102395414,7025,2026-03-15 01:37:56,Deliveroo,Delivery,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,34.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.20,0.00,34.20,0.00
